frequency,raw
18065.49,-15.15676
18246.14,-15.75072
18428.60,-16.37283
18612.89,-16.98347
18799.02,-17.60753
18987.01,-18.21200
19176.88,-18.92067
19368.65,-19.63467
19562.33,-20.33662
19757.96,-21.03528
19955.54,-21.76222
