frequency,raw
9944.14,-4.01069
10043.58,-4.21232
10144.02,-4.38053
10245.46,-4.53992
10347.91,-4.67587
10451.39,-4.80794
10555.91,-4.93720
10661.46,-5.06517
10768.08,-5.19635
10875.76,-5.32790
10984.52,-5.44499
11094.36,-5.57072
11205.31,-5.69014
11317.36,-5.81968
11430.53,-5.94260
11544.84,-6.06426
11660.29,-6.18150
11776.89,-6.29499
11894.66,-6.37429
12013.60,-6.46184
12133.74,-6.53680
12255.08,-6.61285
12377.63,-6.68297
12501.41,-6.74085
12626.42,-6.81272
12752.68,-6.86676
12880.21,-6.93162
13009.01,-6.99213
13139.10,-7.04493
13270.49,-7.08507
13403.20,-7.11673
13537.23,-7.15103
13672.60,-7.18344
13809.33,-7.20119
13947.42,-7.21330
14086.90,-7.23160
14227.77,-7.22867
14370.04,-7.22139
14513.74,-7.22101
14658.88,-7.21172
14805.47,-7.20335
14953.52,-7.18218
15103.06,-7.20117
15254.09,-7.22880
15406.63,-7.26752
15560.70,-7.29181
15716.30,-7.30677
15873.47,-7.32744
16032.20,-7.35494
16192.52,-7.45996
16354.45,-7.55167
16517.99,-7.64789
16683.17,-7.75142
16850.01,-7.82176
17018.51,-7.93252
17188.69,-8.10759
17360.58,-8.30714
17534.18,-8.49692
17709.53,-8.67426
17886.62,-8.86448
18065.49,-9.08052
18246.14,-9.35982
18428.60,-9.66193
18612.89,-9.94291
18799.02,-10.23159
18987.01,-10.49060
19176.88,-10.85915
19368.65,-11.22509
19562.33,-11.58091
19757.96,-11.91335
19955.54,-12.27778
